ref_no,inci_name,inn_name,ph_eur_name,cas,ec,description,restriction,function,update_date,main_category,matter_type,size_category,name_length,num_functions,num_sources,is_grouped
39090,L-BORNYL ACETATE,,,5655-61-8,227-101-4,L-Born-2-yl Acetate; laevobornyl acetate,,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Courte (16-25),16,1,1,Non
39182,L-CAMPHENE,,,5794-04-7,227-337-8,"(1S)-2,2-Dimethyl-3-methylenebicyclo[2.2.1] heptane",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Très courte (≤15),10,1,1,Non
39288,L-CARVONE,,,6485-40-1,229-352-5,"L-p-Mentha-1(6),8-dien-2-one; (S)-2-methyl-5-(1-methylvinyl)cyclohex-2-en-1-one",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Très courte (≤15),9,1,1,Non
39290,L-CARVYL ACETATE,,,97-42-7,202-580-2,"p-Mentha-1(6),8-dien-2-yl Acetate",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Courte (16-25),16,1,1,Non
39291,L-CARVYL PROPIONATE,,,97-45-0,202-583-9,"p-Mentha-1(6),8-dien-2-yl Propanoate",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Courte (16-25),19,1,1,Non
32418,L-LIMONENE,,,5989-54-8,227-815-6,"(S)-p-Mentha-1,8-diene",III/167,PERFUMING,15/10/2010,Fragrance / Parfum,Molécule chimique,Très courte (≤15),10,1,1,Non
40070,L-MENTHANONE,,,14073-97-3,237-926-1,L-Menthan-3-one,,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Très courte (≤15),12,1,1,Non
40397,L-MENTHOL,,,2216-51-5,218-690-9,"(1R, 2S, 5R)-5-Methyl-2-(1-methylethyl)-cyclohexanol; [1R-(1alpha,2beta,5alpha)]-5-Methyl-2-Isopropylcyclohexanol",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Très courte (≤15),9,1,1,Non
40401,L-MENTHYL ACETATE,,,2623-23-6,220-076-0,"(1R, 2S, 5R)-5-Methyl-2-(1-methylethyl)-cyclohexanol Ethanoate",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Courte (16-25),17,1,1,Non
40403,L-MENTHYL FORMATE,,,61949-23-3,263-345-8,"(1R, 2S, 5R)-5-Methyl-2-(1-methylethyl)-cyclohexyl Methanoate",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Courte (16-25),17,1,1,Non
41191,L-TRIMETHYL-3-CYCLOHEXENE-1-METHYL ACETATE,,,58206-95-4,261-165-4,"(S)-alpha,alpha,4-Trimethylcyclohex-3-ene-1-methyl Acetate",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Moyenne (26-50),42,1,1,Non
39771,LACTOSCATONE,,,21280-29-5,244-310-6,"Decahydro-2,8,8-trimethylnaphthalene-2,4a-carbolactone",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Très courte (≤15),12,1,1,Non
39287,LAEVO CARVEOL,,,2102-59-2,218-270-5,(1R-cis)-2-Methyl-5-(1-methylvinyl)cyclohex-2-en-1-ol,,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Très courte (≤15),13,1,1,Non
39772,LAEVO-CARVYL ACETATE,,,1205-42-1,214-883-7,"cis-2-Methyl-5-(1-methylvinyl)cyclohex-2-enyl Acetate; L-p-Mentha-1(6),8-dien-2-yl Acetate",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Courte (16-25),20,1,1,Non
40974,LAEVO-ROSE OXIDE,,,3033-23-6,221-217-9,(2S-cis)-Tetrahydro-4-methyl-2-(2-methyl-1-propenyl)-2H-pyran; cis-rose oxide; L-rose oxide,,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Courte (16-25),16,1,1,Non
39774,LAURALDEHYDE DIMETHYL ACETAL,,,14620-52-1,238-659-3,"1,1-Dimethoxydodecane",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Moyenne (26-50),28,1,1,Non
78481,LAURAMINE OXIDE,,,1643-20-5,216-700-6,Dodecyldimethylamine oxide,,"ANTISTATIC, CLEANSING, FOAM BOOSTING, HAIR CONDITIONING, HYDROTROPE, PERFUMING, SURFACTANT, VISCOSITY CONTROLLING",15/10/2010,Fragrance / Parfum,Molécule chimique,Très courte (≤15),15,8,1,Non
86665,LAURUS NOBILIS FLOWER/LEAF/STEM WATER,,,84603-73-6,283-272-5,"Laurus Nobilis Flower/Leaf/Stem Water is the aqueous solution of the steam distillates obtained form the flowers, leaves and stems of the Laurel, Laurus nobilis L., Lauraceae",,"MASKING, PERFUMING",15/10/2010,Fragrance / Parfum,Eau / Hydrolat,Moyenne (26-50),37,2,3,Oui
85980,LAURUS NOBILIS LEAF OIL,,,8002-41-3/8007-48-5,,"Laurus Nobilis Leaf Oil is the volatile oil obtained from the leaves of the Laurel, Laurus nobilis L., Lauraceae",II/359 oil from the seeds of Laurus nobilis,"MASKING, PERFUMING",13/02/2014,Fragrance / Parfum,Huile,Courte (16-25),23,2,1,Non
39775,LAURYL ACETATE,,,112-66-3,203-995-1,Dodecyl acetate,,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Très courte (≤15),14,1,1,Non
39777,LAVANDULA ANGUSTIFOLIA ANGUSTIFOLIA HERB EXTRACT,,,84776-65-8,283-994-0,"Lavandula Angustifolia Angustifolia Herb Extract is an extract obtained from the flowering herbs of the Lavender, Lavandula angustifolia angustifolia, Labiatae",,PERFUMING,02/03/2011,Fragrance / Parfum,Extrait,Moyenne (26-50),48,1,1,Non
