ref_no,inci_name,inn_name,ph_eur_name,cas,ec,description,restriction,function,update_date,main_category,matter_type,size_category,name_length,num_functions,num_sources,is_grouped
92179,CENTELLA ASIATICA LEAF/STEM POWDER,,,,,"Centella Asiatica Leaf/Stem Powder is the powder obtained from the dried, ground leaves and stems of Centella asiatica; Apiaceae.",,HAIR CONDITIONING,28/08/2014,Soin capillaire,Botanique,Moyenne (26-50),34,1,2,Oui
55320,CENTELLA ASIATICA ROOT EXTRACT,,,84696-21-9,283-640-5,"Centella Asiatica Root Extract is an extract of the roots of the Hydrocotyl, Centella asiatica L., Apiaceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),30,1,1,Non
55321,CENTIPEDA CUNNINGHAMII EXTRACT,,,,,"Centipeda Cunninghamii Extract is an extract of the whole plant Centipeda cunninghamii, Asteraceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),30,1,1,Non
75076,CEPHALINS,,,39382-08-6,254-438-4,Cephalins,,SKIN CONDITIONING,15/10/2010,Autre,Molécule chimique,Très courte (≤15),9,1,1,Non
92227,CERAMIDE NG,,,,,Ceramide 2,,SKIN CONDITIONING,28/08/2014,Autre,Molécule chimique,Très courte (≤15),11,1,1,Non
91694,CERASUS YOUKOU FLOWER EXTRACT,,,,,Cerasus Youkou Flower Extract is the extract of the flowers of Cerasus youkou.,,SKIN CONDITIONING,28/08/2014,Autre,Extrait,Moyenne (26-50),29,1,1,Non
87063,CERASUS YOUKOU FLOWER POWDER,,,,,"Cerasus Youkou Flower Powder is the powder obtained from the dried, ground flowers of the hybrid of Prunus yedoensis, Amagi-yoshino and Prunus camponilata",,SKIN CONDITIONING,15/10/2010,Autre,Botanique,Moyenne (26-50),28,1,1,Non
91693,CERASUS YOUKOU LEAF EXTRACT,,,,,Cerasus Youkou Leaf Extract is the extract of the leaves of Cerasus youkou; Rosaceae.,,SKIN CONDITIONING,28/08/2014,Autre,Extrait,Moyenne (26-50),27,1,1,Non
87062,CERASUS YOUKOU LEAF POWDER,,,,,"Cerasus Youkou Leaf Powder is the powder obtained from the dried, ground leaves of the hybrid of Prunus yedoensis, Amagi-yoshino and Prunus camponilata",,SKIN CONDITIONING,15/10/2010,Autre,Botanique,Moyenne (26-50),26,1,1,Non
93548,CERATONEIS CLOSTERIUM EXTRACT,,,,,"Ceratoneis Closterium Extract is the extract of the alga,  Ceratoneis closterium, Fragilariaceae.",,SKIN CONDITIONING,30/09/2015,Autre,Extrait,Moyenne (26-50),29,1,1,Non
91333,CERATONIA SILIQUA LEAF EXTRACT,,,,,Ceratonia Siliqua (Carob) Leaf Extract is the extract of the leaves of Ceratonia siliqua; Fagaceae.,,SKIN CONDITIONING,28/08/2014,Autre,Extrait,Moyenne (26-50),30,1,1,Non
84794,CERATONIA SILIQUA SEED EXTRACT,,,84961-45-5,284-634-5,"Ceratonia Siliqua Seed Extract is the extract of the seeds of the Locust Bean carob, Ceratonia siliqua L., Fabaceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),30,1,1,Non
85344,CERATOSTIGMA WILLMOTTIANUM FLOWER EXTRACT,,,,,"Ceratostigma Willmottianum Flower Extract is the extract of the flowers of Ceratostigma willmottianum, Plumbaginaceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),41,1,1,Non
55325,CERCIDIUM FLORIDUM BARK EXTRACT,,,,,"Cercidium Floridum Bark Extract is an extract of the bark of Cercidium floridum, Leguminosae",,SKIN PROTECTING,15/10/2010,Autre,Extrait,Moyenne (26-50),31,1,1,Non
55328,CEREUS GRANDIFLORUS FLOWER EXTRACT,,,8007-78-1,232-364-3,"Cereus Grandiflorus Flower Extract is an extract of the flowers of the Cactus, Cereus grandiflorus, Cactaceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),34,1,1,Non
89808,CEREUS HILDMANNIANUS EXTRACT,,,,,"Cereus Hildmannianus Extract is the extract of the whole plant, Cereus hildamannianus.",,SKIN CONDITIONING,17/12/2012,Autre,Extrait,Moyenne (26-50),28,1,1,Non
32506,CERIA/SILICA,,,243133-71-3,,"Carbonic acid, cerium (3+) salt, calcination products with silica",,UV ABSORBER,15/10/2010,Filtre UV,Molécule chimique,Très courte (≤15),12,1,2,Oui
32507,CERIA/SILICA TALC,,,243133-70-2,,"Carbonic acid, cerium (3+) salt, calcination products with silica and talc (Mg3Al2(SiO3)4)",,UV ABSORBER,15/10/2010,Filtre UV,Molécule chimique,Courte (16-25),17,1,2,Oui
55330,CERIUM OXIDE,,,1306-38-3,215-150-4,Ceric oxide,,OPACIFYING,15/10/2010,Autre,Molécule chimique,Très courte (≤15),12,1,1,Non
32508,CEROTIC ACID,,,506-46-7,208-040-2,Hexacosanoic acid,,VISCOSITY CONTROLLING,15/10/2010,Agent de viscosité,Acide,Très courte (≤15),12,1,1,Non
55331,CEROTYL DIMETHICONE,,,,,"Siloxanes and Silicones, hexacosyl methyl, dimethyl",,SKIN CONDITIONING,15/10/2010,Autre,Silicone,Courte (16-25),19,1,1,Non
87018,CESTRUM LATIFOLIUM LEAF EXTRACT,,,,,"Cestrum Latifolium Leaf Extract is the extract of leaves of Cestrum latifolium, Solanaceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),31,1,1,Non
88160,CETAMIDO LYSINAMIDO POLYASPARTIC ACID,,,,,Cetamido Lysinamido Polyaspartic Acid is the organic compound,,SKIN CONDITIONING,04/06/2014,Autre,Acide,Moyenne (26-50),37,1,1,Non
89484,CETEARAMIDOETHYL DIETHONIUM HYDROLYZED KERATIN,,,,,Cetearamidoethyl Diethonium Hydrolyzed Keratin is the quaternary ammonium salt,,HAIR CONDITIONING,21/01/2013,Soin capillaire,Molécule chimique,Moyenne (26-50),46,1,1,Non
91178,CETEARAMIDOETHYL DIETHONIUM HYDROLYZED WHEAT PROTEIN,,,,,Cetearamidoethyl Diethonium Hydrolyzed Wheat Protein is the quaternary ammonium salt,,HAIR CONDITIONING,28/08/2014,Soin capillaire,Molécule chimique,Longue (51-100),52,1,1,Non
92018,CETEARAMIDOETHYL DIETHONIUM ISOSTEAROYL HYDROLYZED PEA PROTEIN,,,,,Cetearamidoethyl Diethonium Isostearoyl Hydrolyzed Pea Protein is the quaternary ammonium salt formed by the reaction of cetearamidoethyl diethylamine and isostearoyl hydrolyzed pea protein.,,HAIR CONDITIONING,28/08/2014,Soin capillaire,Molécule chimique,Longue (51-100),62,1,1,Non
91746,CETEARAMIDOETHYL DIETHONIUM ISOSTEAROYL HYDROLYZED SILK,,,,,Cetearamidoethyl Diethonium Isostearoyl Hydrolyzed Silk is the quaternary ammonium salt formed by the reaction of cetearamidoethyl diethylamine and Isostearoyl Hydrolyzed Silk.,,HAIR CONDITIONING,28/08/2014,Soin capillaire,Molécule chimique,Longue (51-100),55,1,1,Non
91719,CETEARAMIDOETHYLDIETHONIUM SUCCINOYL HYDROLYZED COLLAGEN,,,,,Cetearamidoethyldiethonium Succinoyl Hydrolyzed Collagen is the quaternary ammonium salt formed by the reaction of cetearamidoethyl diethylamine and succinoyl hydrolyzed collagen.,,HAIR CONDITIONING,28/08/2014,Soin capillaire,Molécule chimique,Longue (51-100),56,1,1,Non
90393,CETEARAMIDOETHYLDIETHONIUM SUCCINOYL HYDROLYZED KERATIN,,,,,Cetearamidoethyldiethonium Succinoyl Hydrolyzed Keratin is the quaternary ammonium salt formed by the reaction of cetearamidoethyl diethylamine and succinoyl hydrolyzed keratin,,HAIR CONDITIONING,20/06/2013,Soin capillaire,Molécule chimique,Longue (51-100),55,1,1,Non
91416,CETEARAMIDOETHYLDIETHONIUM SUCCINOYL HYDROLYZED SILK,,,,,Cetearamidoethyldiethonium Succinoyl Hydrolyzed Silk is the quaternary ammonium salt formed by the reaction of cetearamidoethyl diethylamine and succinoyl hydrolyzed silk.,,HAIR CONDITIONING,28/08/2014,Soin capillaire,Molécule chimique,Longue (51-100),52,1,1,Non
90394,CETEARAMIDOETHYLDIETHONIUM SUCCINOYL HYDROLYZED SOY PROTEIN,,,,,Cetearamidoethyldiethonium Succinoyl Hydrolyzed Soy Protein is the quaternary ammonium salt formed by the reaction of cetearamidoethyl diethylamine and succinoyl hydrolyzed soy protein.,,HAIR CONDITIONING,24/04/2014,Soin capillaire,Molécule chimique,Longue (51-100),59,1,1,Non
55336,CETEARETH-7 STEARATE,,,,,Ceteareth-7 Stearate is the ester of stearic acid and Ceteareth-7,,SKIN CONDITIONING,15/10/2010,Autre,Molécule chimique,Courte (16-25),20,1,1,Non
87276,CETEARYL DIMETHICONE,,,,,Cetearyl Dimethicone,,EMOLLIENT,15/10/2010,Émollient / Conditioning,Silicone,Courte (16-25),20,1,1,Non
82252,CETEARYL DIMETHICONE CROSSPOLYMER,,,756876-51-4,,Cetearyl Dimethicone Crosspolymer is a copolymer of cetearyl dimethicone crosslinked with vinyl cyclohexene oxide,,HAIR FIXING,15/10/2010,Soin capillaire,Silicone,Moyenne (26-50),33,1,1,Non
86352,CETEARYL ETHYLHEXYLDIMONIUM METHOSULFATE,,,952500-60-6,,,,HAIR CONDITIONING,15/10/2010,Soin capillaire,Molécule chimique,Moyenne (26-50),40,1,1,Non
32557,CETEARYL METHICONE,,,227200-32-0,,"Poly{oxy[(C16-18)-alkylmethylsilylene]}, trimethylsilyl terminated",,SKIN CONDITIONING,15/10/2010,Autre,Molécule chimique,Courte (16-25),18,1,1,Non
83693,CETEARYL NONANOATE,,,,,,,EMOLLIENT,15/10/2010,Émollient / Conditioning,Molécule chimique,Courte (16-25),18,1,1,Non
