ref_no,inci_name,inn_name,ph_eur_name,cas,ec,description,restriction,function,update_date,main_category,matter_type,size_category,name_length,num_functions,num_sources,is_grouped
89416,BUTTERMILK EXTRACT POWDER,,,,,Buttermilk Extract Powder is the product obtained by the dehydration of an extract of buttermilk.,,"ANTIOXIDANT, EMOLLIENT, EMULSION STABILISING, HAIR CONDITIONING, HUMECTANT, SKIN CONDITIONING",03/06/2014,Émulsifiant,Beurre végétal,Courte (16-25),25,6,1,Non
92488,BUTTERMILK POWDER,,,,,Butyris Lac Powder (EU),,"HAIR CONDITIONING, SKIN CONDITIONING",10/08/2015,Soin capillaire,Beurre végétal,Courte (16-25),17,2,1,Non
84401,BUTYROSPERMUM PARKII BUTTER,,,194043-92-0-91080-23-8,293-515-7,"Butyrospermum Parkii Butter is the fat obtained from the fruit of the Shea Tree, Butyrospernum parkii, Sapotaceae",,"SKIN CONDITIONING, VISCOSITY CONTROLLING",04/10/2013,Agent de viscosité,Beurre végétal,Moyenne (26-50),27,2,1,Non
84402,BUTYROSPERMUM PARKII BUTTER EXTRACT,,,91080-23-8,293-515-7,"Butyrospermum Parkii Butter Extract is an extract obtained from the Shea Tree, Butyrospermum parkii, Sapotaceae",,SKIN CONDITIONING,15/10/2010,Autre,Beurre végétal,Moyenne (26-50),35,1,1,Non
84403,BUTYROSPERMUM PARKII BUTTER UNSAPONIFIABLES,,,225234-14-0,,"Butyrospermum Parkii Butter Unsaponifiables is the fraction of shea butter which is not saponified in the refining of shea butter fatty acids, Sapotaceae",,"HAIR CONDITIONING, SKIN CONDITIONING",15/10/2010,Soin capillaire,Beurre végétal,Moyenne (26-50),43,2,1,Non
87268,CAMELLIA RETICULATA SEED BUTTER,,,,,"Camellia Reticulata Seed Butter is the fat obtained from the seeds of Camellia reticulata, Theaceae",,EMOLLIENT,15/10/2010,Émollient / Conditioning,Beurre végétal,Moyenne (26-50),31,1,1,Non
83813,CARPOTROCHE BRASILIENSIS SEED BUTTER,,,,,"Carpotroche Brasiliensis Seed Butter is the fat obtained from the seeds of Carpotroche brasiliensis, Flacourtiaceae",,EMOLLIENT,15/10/2010,Émollient / Conditioning,Beurre végétal,Moyenne (26-50),36,1,1,Non
55250,CETYL KOMBO BUTTERATE,,,,,"Cetyl Kombo Butterate is the reaction product of cetyl alcohol with the fatty acids derived from the lipids pressed from the Kombo seed (Pycnanthus angolensis, Myristicaceae)",,"EMOLLIENT, SKIN CONDITIONING, SKIN PROTECTING, VISCOSITY CONTROLLING",15/10/2010,Émollient / Conditioning,Beurre végétal,Courte (16-25),21,4,1,Non
86453,COCO/SHEA BUTTER GLYCERIDES,,,,,"Coco/Shea Butter Glycerides is a mixture of mono-, di-, and triglycerides of Coconut Acid and the fatty acids derived from the Shea Butter, Butyrospermum Parkii",,EMOLLIENT,15/10/2010,Émollient / Conditioning,Beurre végétal,Moyenne (26-50),27,1,2,Oui
86709,COCOA BUTTER GLYCERYL ESTERS,,,,,Cocoa Butter Glyceryl Esters is the product obtained by the transesterification of Theobroma Cacao (Cocoa) Seed Butter and glycerin,,"EMOLLIENT, EMULSIFYING, EMULSION STABILISING, HAIR CONDITIONING, VISCOSITY CONTROLLING",15/10/2010,Émulsifiant,Beurre végétal,Moyenne (26-50),28,5,1,Non
85848,COCOA BUTTER PEG-8 ESTERS,,,,,Cocoa Butter PEG-8 Esters is the product obtained by the transesterification of Theobroma Cacao (Cocoa) Seed Butter and PEG-8,,EMOLLIENT,15/10/2010,Émollient / Conditioning,Beurre végétal,Courte (16-25),25,1,1,Non
85643,COCOA BUTTER POLYGLYCERYL-6 ESTERS,,,,,Cocoa Butter Polyglyceryl-6 Esters is the product obtained by the transesterification of Theobroma Cacao (Cocoa) Seed Butter and Polyglycerin-6,,EMOLLIENT,15/10/2010,Émollient / Conditioning,Beurre végétal,Moyenne (26-50),34,1,1,Non
84926,COCOS NUCIFERA SEED BUTTER,,,8001-31-8,232-282-8,"Cocos Nucifera Seed Butter is the fat obtained from the seeds of the Coconut, Cocos Nucifera L., Palmaceae",,SKIN CONDITIONING,15/10/2010,Autre,Beurre végétal,Moyenne (26-50),26,1,1,Non
33444,DIMETHICONOL DHUPA BUTTERATE,,,243981-39-7,,"Silicones and siloxanes, dimethyl, hydroxy-terminated, esters with Vateria indica fatty acids",,"EMOLLIENT, SKIN CONDITIONING",15/10/2010,Émollient / Conditioning,Beurre végétal,Moyenne (26-50),28,2,1,Non
33447,DIMETHICONOL ILLIPE BUTTERATE,,,,,"Reaction product of the fatty acids derived from Illipe (Bassia latifolia, Sapotaceae) butter and poly[oxy(dimethylsilylene),.alpha.-hydro,.omega.-hydroxy",,"EMOLLIENT, SKIN CONDITIONING",15/10/2010,Émollient / Conditioning,Beurre végétal,Moyenne (26-50),29,2,1,Non
33449,DIMETHICONOL KOKUM BUTTERATE,,,226994-48-5,,"Reaction product of the fatty acids derived from Kokum butter and poly[oxy(dimethylsilylene),.alpha.-hydro,.omega.-hydroxy",,"EMOLLIENT, SKIN CONDITIONING",15/10/2010,Émollient / Conditioning,Beurre végétal,Moyenne (26-50),28,2,1,Non
33451,DIMETHICONOL MOHWA BUTTERATE,,,225233-88-5,,"Silicones and siloxanes, dimethyl, hydroxy teminated, esters with mowrah (mohwa)-oil fatty acids",,"EMOLLIENT, SKIN CONDITIONING",15/10/2010,Émollient / Conditioning,Beurre végétal,Moyenne (26-50),28,2,1,Non
33452,DIMETHICONOL SAL BUTTERATE,,,,,"Reaction product of the fatty acids derived from Sal butter and poly[oxy(dimethylsilylene),.alpha.-hydro,.omega.-hydroxy",,"EMOLLIENT, SKIN CONDITIONING",15/10/2010,Émollient / Conditioning,Beurre végétal,Moyenne (26-50),26,2,1,Non
88352,DIPTERYX ODORATA SEED BUTTER,,,90028-06-1,289-793-4,Dipteryx Odorata Seed Butter is the fat obtained from the seeds of Dipteryx odorata.,,"EMOLLIENT, HAIR CONDITIONING, SKIN CONDITIONING, SKIN PROTECTING, VISCOSITY CONTROLLING",12/12/2011,Émollient / Conditioning,Beurre végétal,Moyenne (26-50),28,5,1,Non
92395,DRIED BUTTERMILK,,,,,"Buttermilk, Dried",,SKIN CONDITIONING,22/09/2015,Autre,Beurre végétal,Courte (16-25),16,1,1,Non
84876,ELAEIS GUINEENSIS BUTTER,,,8002-75-3,232-316-1,"Elaeis Guineensis Butter is the fat obtained from the fruit of Palmoil Tree, Elaeis guineensis, Palmaceae",,"EMOLLIENT, SKIN CONDITIONING, VISCOSITY CONTROLLING",15/10/2010,Émollient / Conditioning,Beurre végétal,Courte (16-25),24,3,1,Non
89561,FRAGARIA VESCA SEED BUTTER,,,,,Fragaria Vesca Seed Butter is the fat obtained from the seeds of Fragaria vesca.,,"EMOLLIENT, HAIR CONDITIONING, SKIN CONDITIONING",07/02/2013,Émollient / Conditioning,Beurre végétal,Moyenne (26-50),26,3,1,Non
56317,GARCINIA INDICA SEED BUTTER,,,,,"Garcinia Indica Seed Butter is the fat obtained from the seeds of Garcinia indica, Hypericaceae",,SKIN CONDITIONING,15/10/2010,Autre,Beurre végétal,Moyenne (26-50),27,1,1,Non
92548,GOAT BUTTER,,,,,Goat Butter is the semi-solid fat recovered from Goat Milk.,,SKIN CONDITIONING,15/07/2015,Autre,Beurre végétal,Très courte (≤15),11,1,1,Non
90653,HELIANTHUS ANNUUS (SUNFLOWER) SEED BUTTER,,,,,Helianthus Annuus (Sunflower) Seed Butter is the fat obtained from the seeds of Helianthus annuus.,,"EMOLLIENT, SKIN CONDITIONING",29/07/2013,Émollient / Conditioning,Beurre végétal,Moyenne (26-50),41,2,1,Non
91282,HELIANTHUS ANNUUS SEED BUTTER,,,,,"Helianthus Annuus (Sunflower) Seed Butter is the fat obtained from the seeds of Helianthus annuus, Malvaceae.",,"EMOLLIENT, OPACIFYING, SKIN CONDITIONING",08/10/2014,Émollient / Conditioning,Beurre végétal,Moyenne (26-50),29,3,1,Non
56670,HYDROGENATED SHEA BUTTER,,,,,Shea butter hydrogenated,,"SKIN CONDITIONING, VISCOSITY CONTROLLING",15/10/2010,Agent de viscosité,Beurre végétal,Courte (16-25),24,2,1,Non
56704,ILLIPE BUTTER,,,,,"Illipe Butter is a natural fat obtained from the fruit of the tree Bassia latifolia, Sapotaceae",,SKIN CONDITIONING,15/10/2010,Autre,Beurre végétal,Très courte (≤15),13,1,1,Non
56778,IRVINGIA GABONENSIS KERNEL BUTTER,,,192230-28-7,,"Irvingia Gabonensis Kernel Butter is the fat obtained from the kernels of the Dika Tree, Irvingia gabonensis, Simarubaceae",,SKIN CONDITIONING,15/10/2010,Autre,Beurre végétal,Moyenne (26-50),33,1,1,Non
89598,JUGLANS REGIA (WALNUT) SEED BUTTER,,,,,Juglans Regia Seed Butter is the fat obtained from the seeds of Juglans regia,,"EMOLLIENT, SKIN CONDITIONING",28/02/2013,Émollient / Conditioning,Beurre végétal,Moyenne (26-50),34,2,1,Non
90406,JUGLANS REGIA SEED BUTTER,,,,,"Juglans Regia (Walnut) Seed Butter is the fat obtained from the seeds of Juglans regia, Juglandaceae.",,"EMOLLIENT, SKIN CONDITIONING",21/05/2014,Émollient / Conditioning,Beurre végétal,Courte (16-25),25,2,1,Non
57696,MANGIFERA INDICA SEED BUTTER,,,90063-86-8,290-045-4,"Mangifera Indica Seed Butter is the fat obtained from the seeds of the Mango, Mangifera indica L., Anacardiaceae",,SKIN CONDITIONING,15/10/2010,Autre,Beurre végétal,Moyenne (26-50),28,1,1,Non
57426,PEG-11 COCOA BUTTER GLYCERIDES,,,,,"Mono- and diglycerides, cocoa butter (Theobroma cacao L., Sterculiaaaceae), ethoxylated (11 mol EO average molar ratio)",,"EMOLLIENT, EMULSIFYING",15/10/2010,Émulsifiant,Beurre végétal,Moyenne (26-50),30,2,1,Non
77107,PEG-50 SHEA BUTTER,,,,,"Oils, butyrospermum parkii (Shea butter), ethoxylated (50 mol EO average molar ratio)",,EMULSIFYING,15/10/2010,Émulsifiant,Beurre végétal,Courte (16-25),18,1,1,Non
36328,PEG-60 SHEA BUTTER GLYCERIDES,,,226993-83-5,,"Glycerides, shea butter, ethoxylated (60 mol EO average molar ratio)",,"EMOLLIENT, EMULSIFYING, SURFACTANT",24/01/2011,Tensioactif,Beurre végétal,Moyenne (26-50),29,3,1,Non
89971,PEG-7 THEOBROMA GRANDIFLORUM SEED BUTTER GLYCERYL ESTERS,,,,,PEG-7 Theobroma Grandiflorum Seed Butter Glyceryl Esters is the polyethylene glycol derivative of the product obtained by the transesterification of glycerin and Theobroma Grandiflorum Seed Butter containing an average of 7 moles of ethylene oxide,,"EMOLLIENT, SKIN CONDITIONING",17/02/2014,Émollient / Conditioning,Beurre végétal,Longue (51-100),56,2,1,Non
77286,PEG-75 COCOA BUTTER GLYCERIDES,,,,,"Mono- and diglycerides, cocoa butter (Theobroma cacao oil), ethoxylated (75 mol EO average molar ratio)",,EMULSIFYING,15/10/2010,Émulsifiant,Beurre végétal,Moyenne (26-50),30,1,1,Non
77296,PEG-75 SHEA BUTTER GLYCERIDES,,,226993-83-5,,"Glycerides, shea butter (Butyrospermum parkii), ethoxylated (75 mol EO average molar ratio)",,"EMULSIFYING, SURFACTANT",24/01/2011,Tensioactif,Beurre végétal,Moyenne (26-50),29,2,1,Non
77297,PEG-75 SHOREA BUTTER GLYCERIDES,,,,,"Glycerides, shorea butter (Shorea stenoptera, Dipterocarpaceae), ethoxylated (75 mol EO average molar ratio)",,"EMULSIFYING, SURFACTANT",24/01/2011,Tensioactif,Beurre végétal,Moyenne (26-50),31,2,1,Non
57532,PENTADESMA BUTYRACEA SEED BUTTER,,,94349-99-2,305-217-7,"Pentadesma Butyracea Seed Butter is the oily fat extract from the nut of the Lamy, Pentadesma butyracea, Guttiferae",,EMOLLIENT,15/10/2010,Émollient / Conditioning,Beurre végétal,Moyenne (26-50),32,1,1,Non
59095,PERSEA GRATISSIMA BUTTER,,,8024-32-6,232-428-0,"Persea Gratissima Butter is the fat obtained from the seed of the Avocado, Persea gratissima, Lauraceae",,SKIN CONDITIONING,15/10/2010,Autre,Beurre végétal,Courte (16-25),24,1,1,Non
58546,POLYGLYCERYL-3 SOYATE/SHEA BUTTERATE,,,,,Ester of triglycerol and acids of Glycine Soja and Butyrospermum Parkii,,EMULSIFYING,15/10/2010,Émulsifiant,Beurre végétal,Moyenne (26-50),36,1,2,Oui
58547,POLYGLYCERYL-4 ALMONDATE/SHEA BUTTERATE,,,,,Polyglyceryl-4 Almondate/Shea Butterate is an ester of a mixture of fatty acids derived from almond oil and Butyrospermum Parkii (Shea Butter) with Polyglycerin-4,,EMULSIFYING,23/01/2011,Émulsifiant,Beurre végétal,Moyenne (26-50),39,1,2,Oui
90156,POUTERIA SAPOTA SEED BUTTER,,,,,"Pouteria Sapota Seed Butter is the fat obtained from the seeds of Pouteria sapota, Sapotaceae.",,"ANTIOXIDANT, SKIN PROTECTING",11/03/2014,Antioxydant,Beurre végétal,Moyenne (26-50),27,2,1,Non
84819,SESAMUM INDICUM SEED BUTTER,,,8008-74-0,232-370-6,"Sesamum Indicum Seed Butter is the fat obtained from the seeds of Sesame, Sesamum indicum L., Pedaliaceae",,EMOLLIENT,15/10/2010,Émollient / Conditioning,Beurre végétal,Moyenne (26-50),27,1,1,Non
82620,SHEA BUTTER CETYL ESTERS,,,,,Shea Butter Cetyl Esters is the product obtained by the transesterification of Butyrospermum Parkii (Shea Butter) with Cetyl Alcohol,,SKIN CONDITIONING,15/10/2010,Autre,Beurre végétal,Courte (16-25),24,1,1,Non
58505,SHEA BUTTER DECYL ESTERS,,,,,Shea Butter Decyl Esters is a complex mixture formed from the transesterification of Decyl Alcohol with Butyrospermum Parkii,,SKIN CONDITIONING,15/10/2010,Autre,Beurre végétal,Courte (16-25),24,1,1,Non
91365,SHEA BUTTER ETHYL ESTERS,,,,,Shea Butter Ethyl Esters is the product obtained by the transesterification of Butyrospermum Parkii (Shea) Butter and ethyl alcohol.,,"EMOLLIENT, SKIN CONDITIONING",20/11/2014,Émollient / Conditioning,Beurre végétal,Courte (16-25),24,2,1,Non
58506,SHEA BUTTER GLYCERETH-8 ESTERS,,,,,Shea Butter Glycereth-8 Esters is the product obtained by the transesterification of glycereth-8 with Butyrospermum Parkii,,"CLEANSING, EMULSIFYING, SURFACTANT",15/10/2010,Tensioactif,Beurre végétal,Moyenne (26-50),30,3,1,Non
86391,SHEA BUTTER GLYCERIDE,,,,,Shea Butter Glyceride is the monoglyceride derived from Butyrospermum Parkii (Shea) Butter,,"EMOLLIENT, EMULSIFYING",15/10/2010,Émulsifiant,Beurre végétal,Courte (16-25),21,2,1,Non
86584,SHEA BUTTER GLYCERIDES,,,194043-92-0,,"Shea Butter Glycerides is a mixture of mono, di and triglycerides derived from Butyrospermum Parkii (Shea) Butter",,"EMULSIFYING, EMULSION STABILISING, HAIR CONDITIONING, SKIN CONDITIONING, SURFACTANT, VISCOSITY CONTROLLING",15/10/2010,Tensioactif,Beurre végétal,Courte (16-25),22,6,1,Non
82621,SHEA BUTTER OLEYL ESTERS,,,,,Shea Butter Oleyl Esters is the product obtained by the transesterification of Butyrospermum Parkii (Shea Butter) with Oleyl Alcohol,,SKIN CONDITIONING,15/10/2010,Autre,Beurre végétal,Courte (16-25),24,1,1,Non
