ref_no,inci_name,inn_name,ph_eur_name,cas,ec,description,restriction,function,update_date,main_category,matter_type,size_category,name_length,num_functions,num_sources,is_grouped
55566,CYPERUS ROTUNDUS FRUIT EXTRACT,,,85085-54-7,285-381-3,"Cyperus Rotundus Fruit Extract is the extract of the fruit of the Nutgran, Cyperus rotundus L., Cyperaceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),30,1,1,Non
55567,CYPERUS ROTUNDUS ROOT EXTRACT,,,85085-54-7,285-381-3,"Cyperus Rotundus Root Extract is an extract of the tubers of the Nutgran, Cyperus rotundus L., Cyperaceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),29,1,1,Non
39473,CYPERUS SCARIOSUS ROOT EXTRACT,,,91771-62-9,294-955-2,"Cyperus Scariosus Root Extract is an extract obtained from the rhizomes of the plant, Cyperus scariosus, Cyperaceae",,PERFUMING,02/03/2011,Fragrance / Parfum,Extrait,Moyenne (26-50),30,1,1,Non
82296,CYPHOMANDRA BETACEA FRUIT EXTRACT,,,,,"Cyphomandra Betacea Fruit Extract is the extract of the fruit of Cyphomandra betacea, Solanaceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),33,1,1,Non
33113,CYPRIPEDIUM PUBESCENS EXTRACT,,,84775-54-2,283-884-2,"Cypripedium Pubescens Extract is an extract of the roots of the Lady's Slipper, Cypripedium pubescens, Orchidaceae",,"SKIN CONDITIONING, TONIC",15/10/2010,Autre,Extrait,Moyenne (26-50),29,2,1,Non
55572,CYSTOSEIRA AMENTACEA/CAESPITOSA BRANCHYCARPA EXTRACT,,,,,"Cystoseira Amentacea/Caespitosa Branchycarpa Extract is an extract of the Alga, Cystoseira amentacea",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Longue (51-100),52,1,2,Oui
92626,CYSTOSEIRA AMENTACEA/CAESPITOSA/BRANCHYCARPA EXTRACT,,,,,Cystoseira Amentacea Extract,,SKIN CONDITIONING,11/09/2015,Autre,Extrait,Longue (51-100),52,1,3,Oui
83105,CYSTOSEIRA BACCATA EXTRACT,,,,,"Cystoseira Baccata Extract is the extract of the Alga, Cystoseira baccata",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),26,1,1,Non
91512,CYSTOSEIRA BALEARICA EXTRACT,,,,,"Cystoseira Balearica Extract is the extract of the alga, Cystoseira balearica, Sargassaceae.",,SKIN CONDITIONING,18/09/2014,Autre,Extrait,Moyenne (26-50),28,1,1,Non
91513,CYSTOSEIRA CAESPITOSA EXTRACT,,,,,"Cystoseira Caespitosa Extract is the extract of the alga, Cystoseira caespitosa, Sargassaceae.",,SKIN PROTECTING,18/09/2014,Autre,Extrait,Moyenne (26-50),29,1,1,Non
89061,CYSTOSEIRA COMPRESSA EXTRACT,,,,,"Cystoseira Compressa Extract is the extract of the alga, Cystoseira compressa, Fucaceae.",,,26/07/2012,Autre,Extrait,Moyenne (26-50),28,0,1,Non
55573,CYSTOSEIRA TAMARISCIFOLIA EXTRACT,,,,,"Cystoseira Tamariscifolia Extract is an extract of the Alga, Cystoseira tamariscifolia, Cystoseiraceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),33,1,1,Non
83984,CYTISUS SCOPARIUS BRANCH/FLOWER/LEAF EXTRACT,,,84696-48-0,283-653-6,"Cytisus Scoparius Branch/Flower/Leaf Extract is the extract of the branches, flowers and leaves of the Broom, Cytisus scoparius (L.), Fabaceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),44,1,3,Oui
55576,CYTISUS SCOPARIUS FLOWER EXTRACT,,,84696-48-0,283-653-6,"Cytisus Scoparius Flower Extract is an extract of the flowers of the Broom, Cytisus scoparius (L.), Leguminosae",,"MASKING, SKIN CONDITIONING",15/10/2010,Autre,Extrait,Moyenne (26-50),32,2,1,Non
39475,DACRYDIUM FRANKLINI WOOD EXTRACT,,,94334-02-8,305-081-9,"Dacrydium Franklini Wood Extract is an extract obtained from the rhizomes of the plant, Dacrydium franklini, Podocarpaceae",,PERFUMING,02/03/2011,Fragrance / Parfum,Extrait,Moyenne (26-50),32,1,1,Non
93549,DACTYLIOSOLEN FRAGILISSIMUS EXTRACT,,,,,"Dactyliosolen Fragilissimus Extract is the extract of the alga,  Dactyliosolen fragilissimus, Rhizosoleniaceae.",,ANTIOXIDANT,11/09/2015,Antioxydant,Extrait,Moyenne (26-50),35,1,1,Non
92204,DACTYLORHIZA FUCHSII EXTRACT,,,,,"Dactylorhiza Fuchsii Extract is the extract of the whole plant, Dactylorhiza Fuchsii, Orchidaceae.",,SKIN CONDITIONING,19/09/2014,Autre,Extrait,Moyenne (26-50),28,1,1,Non
91987,DAEDALEA DICKINSII MYCELIUM EXTRACT FILTRATE,,,,,"Daedalea Dickinsii Mycelium Extract Filtrate is a filtrate of an extract of the mycelium of Daedalea dickinsii, Fomitopsidaceae.",,"ANTIOXIDANT, HUMECTANT, SKIN CONDITIONING, SKIN PROTECTING",18/09/2014,Humectant,Extrait,Moyenne (26-50),44,4,1,Non
55578,DAEMONOROPS DRACO EXTRACT,,,84776-31-8,283-956-3,"Daemonorops Draco Extract is an extract of the whole plant of the Dragoon's Blood, Daemonorops draco, Palmaceae",,ASTRINGENT,15/10/2010,Autre,Extrait,Courte (16-25),25,1,1,Non
86653,DAHLIA VARIABILIS FLOWER EXTRACT,,,,,"Dahlia Variabilis Flower Extract is the extract of the flowers of Dahlia variabilis, Asteraceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),32,1,1,Non
92088,DALBERGIA ODORIFERA ROOT EXTRACT,,,,,"Dalbergia Odorifera Root Extract is the extract of the roots of Dalbergia odorifera, Fabaceae.",,"SKIN CONDITIONING, SKIN PROTECTING",18/09/2014,Autre,Extrait,Moyenne (26-50),32,2,1,Non
91993,DAMNACANTHUS MAJOR ADVENTITIOUS ROOT EXTRACT,,,,,"Damnacanthus Major Adventitious Root Extract is the extract of the adventitious roots of Damnacanthus major grown in culture,",,"ANTIMICROBIAL, ANTIOXIDANT, HUMECTANT, SKIN PROTECTING",18/09/2014,Conservateur,Extrait,Moyenne (26-50),44,4,1,Non
84032,DAMNACANTHUS MAJOR BRANCH/LEAF EXTRACT,,,,,"Damnacanthus Major Branch/Leaf Extract is the extract of the branches and leaves of Damnacanthus major, Rubiaceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),38,1,2,Oui
91992,DAMNACANTHUS MAJOR CALLUS EXTRACT,,,,,"Damnacanthus Major Callus Extract is the extract of the callus of Damnacanthus major grown in culture, Rubiaceae.",,"ANTIMICROBIAL, ANTIOXIDANT, HUMECTANT, SKIN PROTECTING",19/09/2014,Conservateur,Extrait,Moyenne (26-50),33,4,1,Non
92031,DAMNACANTHUS MAJOR PHYTOPLACENTA EXTRACT,,,,,"Damnacanthus Major Phytoplacenta Extract is the extract of the phytoplacenta cells directly isolated from Damnacanthus major or grown in culture, Rubiaceae.",,"ANTIMICROBIAL, ANTIOXIDANT, HAIR CONDITIONING, SKIN CONDITIONING",19/09/2014,Conservateur,Extrait,Moyenne (26-50),40,4,1,Non
90121,DANIELLIA OLIVERI RESIN EXTRACT,,,,,"Daniellia Oliveri Resin Extract is the extract of the resin of Daniellia oliveri, Fabaceae.",,"EMOLLIENT, SKIN CONDITIONING, SKIN PROTECTING",19/06/2013,Émollient / Conditioning,Extrait,Moyenne (26-50),31,3,1,Non
83173,DAPHNE GENKWA BUD EXTRACT,,,,,"Daphne Genkwa Bud Extract is the extract of the buds of Daphne genkwa, Thymelaeaceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Courte (16-25),25,1,1,Non
90724,DAPHNE KIUSIANA EXTRACT,,,,,"Daphne Kiusiana Extract is the extract of the whole plant, Daphne kiusiana, Thymelaeaceae.",,SKIN CONDITIONING,09/07/2013,Autre,Extrait,Courte (16-25),23,1,1,Non
91577,DAPHNE ODORA CALLUS EXTRACT,,,,,"Daphne Odora Callus Extract is the extract of the callus of Daphne odora grown in culture, Thymelaeaceae.",,SKIN PROTECTING,19/09/2014,Autre,Extrait,Moyenne (26-50),27,1,1,Non
82987,DAPHNIPHYLLUM MACROPODUM EXTRACT,,,,,"Daphniphyllum Macropodum Extract is the extract of the whole plant, Daphniphyllum macropodum, Daphniphyllaceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),32,1,1,Non
84665,DATURA STRAMONIUM LEAF EXTRACT,,,84696-08-2,283-627-4,,II/301,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),30,1,1,Non
84804,DAUCUS CAROTA SATIVA CALLUS CULTURE EXTRACT,,,84929-61-3,284-545-1,"Daucus Carota Sativa Callus Culture Extract is the extract of a culture of the callus cells of the carrot, Daucus carota L., Apiaceae",,SKIN CONDITIONING,12/12/2011,Autre,Extrait,Moyenne (26-50),43,1,1,Non
83955,DAUCUS CAROTA SATIVA EXTRACT,,,84929-61-3,284-545-1,"Daucus Carota Sativa Extract is the extract of the whole Carrot, Daucus carota L. subsp. Sativus, Apiaceae",,"PERFUMING, SKIN CONDITIONING",15/10/2010,Fragrance / Parfum,Extrait,Moyenne (26-50),28,2,1,Non
93425,DAUCUS CAROTA SATIVA FLOWER EXTRACT,,,,,"Daucus Carota Sativa (Carrot) Flower Extract is the extract of the flowers of  Daucus carota sativa, Apiaceae.",,"HUMECTANT, SKIN CONDITIONING, SKIN PROTECTING",11/09/2015,Humectant,Extrait,Moyenne (26-50),35,3,1,Non
55581,DAUCUS CAROTA SATIVA LEAF EXTRACT,,,84929-61-3,284-545-1,"Daucus Carota Sativa Leaf Extract is an extract of the leaves of the Carrot, Daucus carota L., Apiaceae",,SKIN CONDITIONING,12/12/2011,Autre,Extrait,Moyenne (26-50),33,1,1,Non
