ref_no,inci_name,inn_name,ph_eur_name,cas,ec,description,restriction,function,update_date,main_category,matter_type,size_category,name_length,num_functions,num_sources,is_grouped
87078,HEXYL HYDROXYCAPRIC ACID,,,,,,,SKIN PROTECTING,15/10/2010,Autre,Acide,Courte (16-25),24,1,1,Non
91620,HEXYL KETOGLUTARATE ESTERS,,,,,Hexyl Ketoglutarate Esters is a complex mixure of esters formed by the reaction of hexyl alcohol and Ketoglutaric Acid.,,SKIN CONDITIONING,03/10/2014,Autre,Molécule chimique,Moyenne (26-50),26,1,1,Non
34279,HEXYLDECYL ISOSTEARATE,,,69247-84-3,,"Isooctadecanoic acid, 2-hexyldecyl ester",,SKIN CONDITIONING,15/10/2010,Autre,Molécule chimique,Courte (16-25),22,1,1,Non
56439,HEXYLDECYL PALMITATE,,,,,2-Hexyldecyl hexadecanoate,,SKIN CONDITIONING,15/10/2010,Autre,Molécule chimique,Courte (16-25),20,1,1,Non
85920,HEXYLDIOXODECYL METHYL TYROSINATE,,,943454-45-3,,"L-Tyrosine, N-(2-Hexyl-1,3-Dioxodecyl)-, Methyl Ester",,SKIN PROTECTING,15/10/2010,Autre,Molécule chimique,Moyenne (26-50),33,1,1,Non
93512,HEXYLENE GLYCOL DIMETHACRYLATE/GLYCOL DIMETHACRYLATE CROSSPOLYMER,,,117255-16-0,,"2-Propenoic acid, 2-methyl-, 1,1'-(1,2-ethanediyl) ester, polymer with 1,1'-(1,6-hexanediyl) bis(2-methyl-2-propenoate)",,NOT REPORTED,05/10/2015,Autre,Polymère,Longue (51-100),65,1,2,Oui
85928,HEXYLOXODECANAMIDE MEA,,,884905-11-7,,"Decanamide, 2-Hexyl-N-(2-Hydroxyethyl)-3-Oxo-",,SKIN PROTECTING,15/10/2010,Autre,Molécule chimique,Courte (16-25),22,1,1,Non
85929,HEXYLOXODECANAMIDE MEA PHOSPHATE,,,934175-85-6,,"Decanamide, 2-Hexyl-3-Oxo-N-[2-(phosphonooxy)Ethyl]-",,SKIN PROTECTING,15/10/2010,Autre,Molécule chimique,Moyenne (26-50),32,1,1,Non
82542,HEXYLTRIMETHOXYSILANE,,,3069-19-0,221-331-9,,,SKIN CONDITIONING,15/10/2010,Autre,Molécule chimique,Courte (16-25),21,1,1,Non
56443,HIBISCUS ABELMOSCHUS EXTRACT,,,84455-19-6,282-891-8,"Hibiscus Abelmoschus Extract is an extract of the whole plant of the Musk Mallow, Hibiscus abelmoschus L., Malvaceae",,MASKING,15/10/2010,Autre,Extrait,Moyenne (26-50),28,1,1,Non
